full_tax	verbatimIdentification	old_taxonRank	old name	scientificName	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella	genus	Shinella	Shinella	urn:lsid:marinespecies.org:taxname:571415	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Genus
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ga0077536; f__Ga0077536; g__Ga0077536; s__uncultured_gamma	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ga0077536; f__Ga0077536; g__Ga0077536; s__uncultured_gamma	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetraselmis_sp.	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetraselmis_sp.	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__Inanidrilus_exumae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__Inanidrilus_exumae	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_marine	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_marine	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_Firmicutes	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_Firmicutes	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_Candidatus	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_Candidatus	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter	genus	Marinobacter	Marinobacter	urn:lsid:marinespecies.org:taxname:393034	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Genus
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Cyanobium_PCC-6307; s__metagenome	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Cyanobium_PCC-6307; s__metagenome	order	Synechococcales	Synechococcales	urn:lsid:marinespecies.org:taxname:345514	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales			Order
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__uncultured_Rhodospirillaceae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__uncultured_Rhodospirillaceae	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__uncultured_bacterium	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__[Caedibacter]_taeniospiralis_group; s__Cysteiniphilum_litorale	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__[Caedibacter]_taeniospiralis_group; s__Cysteiniphilum_litorale	family	Francisellaceae	Francisellaceae	urn:lsid:marinespecies.org:taxname:570666	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__Magnetospira; s__uncultured_bacterium	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Afipia	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Afipia	genus	Afipia	Afipia	urn:lsid:marinespecies.org:taxname:570919	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Afipia	Genus
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea	genus	Reinekea	Reinekea	urn:lsid:marinespecies.org:taxname:393979	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria incertae sedis		Reinekea	Genus
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_marine	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_marine	family	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_Acidimicrobiales	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_Acidimicrobiales	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__uncultured; s__hydrothermal_vent	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__uncultured; s__hydrothermal_vent	family	Bacteriovoracaceae	Bacteriovoracaceae	urn:lsid:marinespecies.org:taxname:570028	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae		Family
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	order	Cytophagales	Cytophagales	urn:lsid:marinespecies.org:taxname:559876	Bacteria	Bacteroidetes	Cytophagia	Cytophagales			Order
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Dolichomastix_tenuilepis	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Dolichomastix_tenuilepis	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_marine	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_marine	family	Anaerolineaceae	Anaerolineaceae	urn:lsid:marinespecies.org:taxname:570953	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		Family
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus	class	Clostridia	Clostridia	urn:lsid:marinespecies.org:taxname:565167	Bacteria	Firmicutes	Clostridia				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_proteobacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II; s__uncultured_proteobacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum	genus	Tenacibaculum	Tenacibaculum	urn:lsid:marinespecies.org:taxname:564059	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Genus
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Mamiellophyceae	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_Mamiellophyceae	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Coraliomargarita; s__uncultured_Verrucomicrobia	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Coraliomargarita; s__uncultured_Verrucomicrobia	genus	Coraliomargarita	Coraliomargarita	urn:lsid:marinespecies.org:taxname:564184	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Genus
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula; s__uncultured_marine	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula; s__uncultured_marine	family	Pirellulaceae	Pirellulaceae	urn:lsid:marinespecies.org:taxname:1730077	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__uncultured; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__uncultured; g__uncultured; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_bacterium	family	Desulfobulbaceae	Desulfobulbaceae	urn:lsid:marinespecies.org:taxname:570067	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae		Family
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Eutreptiella_sp.	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Eutreptiella_sp.	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae	order	Flavobacteriales	Flavobacteriales	urn:lsid:marinespecies.org:taxname:559998	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales			Order
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Roseimarinus; s__uncultured_Bacteroidetes	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Roseimarinus; s__uncultured_Bacteroidetes	family	Prolixibacteraceae	Prolixibacteraceae	urn:lsid:marinespecies.org:taxname:1731279	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae		Family
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__Crocinitomix_sp.	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__Crocinitomix_sp.	genus	Crocinitomix	Crocinitomix	urn:lsid:marinespecies.org:taxname:559985	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Crocinitomix	Genus
d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__uncultured_Verrucomicrobia	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__uncultured_Verrucomicrobia	genus	Cerasicoccus	Cerasicoccus	urn:lsid:marinespecies.org:taxname:564180	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Cerasicoccus	Genus
d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Turneriella; s__uncultured_marine	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Turneriella; s__uncultured_marine	genus	Turneriella	Turneriella	urn:lsid:marinespecies.org:taxname:571338	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Turneriella	Genus
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__uncultured_bacterium	genus	Winogradskyella	Winogradskyella	urn:lsid:marinespecies.org:taxname:562111	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Genus
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Prasinococcus_sp.	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Prasinococcus_sp.	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured; s__uncultured_Planctomycetia	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured; s__uncultured_Planctomycetia	order	Planctomycetales	Planctomycetales	urn:lsid:marinespecies.org:taxname:565462	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales			Order
d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__uncultured_Verrucomicrobiales	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group; s__uncultured_Verrucomicrobiales	family	Puniceicoccaceae	Puniceicoccaceae	urn:lsid:marinespecies.org:taxname:564177	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae		Family
d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__metagenome	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__metagenome	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Exanthemachrysis_gayraliae	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Exanthemachrysis_gayraliae	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	order	Rickettsiales	Rickettsiales	urn:lsid:marinespecies.org:taxname:570969	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			Order
d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	class	Anaerolineae	Anaerolineae	urn:lsid:marinespecies.org:taxname:570951	Bacteria	Chloroflexi	Anaerolineae				Class
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae; s__Aureicoccus_marinus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae; s__Aureicoccus_marinus	genus	Flavobacteriaceae	Flavobacteriaceae	urn:lsid:marinespecies.org:taxname:559995	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae		Family
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__uncultured_planctomycete	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__uncultured_planctomycete	family	Pirellulaceae	Pirellulaceae	urn:lsid:marinespecies.org:taxname:1730077	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Family
d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula; s__uncultured_Planctomycetaceae	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula; s__uncultured_Planctomycetaceae	family	Pirellulaceae	Pirellulaceae	urn:lsid:marinespecies.org:taxname:1730077	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Family
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_marine	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_marine	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__unidentified_archaeon	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__unidentified_archaeon	genus	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_sediment	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_sediment	family	Cyclobacteriaceae	Cyclobacteriaceae	urn:lsid:marinespecies.org:taxname:559877	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__uncultured; s__uncultured_bacterium	family	Sneathiellaceae	Sneathiellaceae	urn:lsid:marinespecies.org:taxname:568238	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae		Family
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Nitrincola	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__Nitrincola	genus	Nitrincola	Nitrincola	urn:lsid:marinespecies.org:taxname:393991	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria incertae sedis		Nitrincola	Genus
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_deep-sea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_deep-sea	family	Cyclobacteriaceae	Cyclobacteriaceae	urn:lsid:marinespecies.org:taxname:559877	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae		Family
d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_planctomycete	d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_planctomycete	phylum	Planctomycetota	Planctomycetota	urn:lsid:marinespecies.org:taxname:1730074	Bacteria	Planctomycetota					Phylum
d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	phylum	Crenarchaeota	Crenarchaeota	urn:lsid:marinespecies.org:taxname:559440	Archaea	Crenarchaeota					Phylum
d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_sediment	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_sediment	family	Coxiellaceae	Coxiellaceae	urn:lsid:marinespecies.org:taxname:570983	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae		Family
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__Idiomarina_abyssalis	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__Idiomarina_abyssalis	genus	Idiomarina	Idiomarina	urn:lsid:marinespecies.org:taxname:393036	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Genus
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__BD7-8; f__BD7-8; g__BD7-8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__BD7-8; f__BD7-8; g__BD7-8	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Sphingobacterium	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Sphingobacterium	family	Cryomorphaceae	Cryomorphaceae	urn:lsid:marinespecies.org:taxname:559981	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae		Family
